SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0002355	http://purl.obolibrary.org/obo/UBERON_0003701	0.725
http://purl.obolibrary.org/obo/BTO_0003576	http://purl.obolibrary.org/obo/UBERON_0008404	0.834
http://purl.obolibrary.org/obo/BTO_0004196	http://purl.obolibrary.org/obo/UBERON_0009002	0.896
http://purl.obolibrary.org/obo/BTO_0001649	http://purl.obolibrary.org/obo/UBERON_0001403	0.937
http://purl.obolibrary.org/obo/BTO_0000021	http://purl.obolibrary.org/obo/UBERON_0011906	0.9
http://purl.obolibrary.org/obo/BTO_0001643	http://purl.obolibrary.org/obo/UBERON_0000118	0.889
http://purl.obolibrary.org/obo/BTO_0002680	http://purl.obolibrary.org/obo/UBERON_0000443	0.915
http://purl.obolibrary.org/obo/BTO_0004345	http://purl.obolibrary.org/obo/UBERON_0002728	0.947
http://purl.obolibrary.org/obo/BTO_0004382	http://purl.obolibrary.org/obo/UBERON_0019204	0.912
http://purl.obolibrary.org/obo/BTO_0000654	http://purl.obolibrary.org/obo/UBERON_0001605	0.917
http://purl.obolibrary.org/obo/BTO_0003909	http://purl.obolibrary.org/obo/GO_0035622	0.807
http://purl.obolibrary.org/obo/BTO_0001036	http://purl.obolibrary.org/obo/CL_0000573	0.825
http://purl.obolibrary.org/obo/BTO_0000202	http://purl.obolibrary.org/obo/UBERON_0000020	0.843
http://purl.obolibrary.org/obo/BTO_0001221	http://purl.obolibrary.org/obo/UBERON_0001322	0.913
http://purl.obolibrary.org/obo/BTO_0005084	http://purl.obolibrary.org/obo/UBERON_0003706	0.802
http://purl.obolibrary.org/obo/BTO_0002852	http://purl.obolibrary.org/obo/UBERON_0000156	0.913
http://purl.obolibrary.org/obo/BTO_0001026	http://purl.obolibrary.org/obo/CL_0000766	0.709
http://purl.obolibrary.org/obo/BTO_0004568	http://purl.obolibrary.org/obo/UBERON_0003575	0.849
http://purl.obolibrary.org/obo/BTO_0003791	http://purl.obolibrary.org/obo/UBERON_0011953	0.815
http://purl.obolibrary.org/obo/BTO_0004904	http://purl.obolibrary.org/obo/UBERON_0005975	0.947
http://purl.obolibrary.org/obo/BTO_0003223	http://purl.obolibrary.org/obo/UBERON_0002187	0.902
http://purl.obolibrary.org/obo/BTO_0001216	http://purl.obolibrary.org/obo/GO_0014044	0.733
http://purl.obolibrary.org/obo/BTO_0005938	http://purl.obolibrary.org/obo/UBERON_0011593	0.747
http://purl.obolibrary.org/obo/BTO_0004702	http://purl.obolibrary.org/obo/UBERON_0005403	0.955
http://purl.obolibrary.org/obo/BTO_0000022	http://purl.obolibrary.org/obo/UBERON_0009758	0.866
http://purl.obolibrary.org/obo/BTO_0001849	http://purl.obolibrary.org/obo/UBERON_0004228	0.891
http://purl.obolibrary.org/obo/BTO_0000210	http://purl.obolibrary.org/obo/UBERON_0004360	0.875
http://purl.obolibrary.org/obo/BTO_0000914	http://purl.obolibrary.org/obo/PR_000001896	0.841
http://purl.obolibrary.org/obo/BTO_0001167	http://purl.obolibrary.org/obo/UBERON_0000362	0.93
http://purl.obolibrary.org/obo/BTO_0002148	http://purl.obolibrary.org/obo/UBERON_0034873	0.673
http://purl.obolibrary.org/obo/BTO_0006182	http://purl.obolibrary.org/obo/CL_1000893	0.812
http://purl.obolibrary.org/obo/BTO_0006184	http://purl.obolibrary.org/obo/UBERON_0003679	0.9
http://purl.obolibrary.org/obo/BTO_0004979	http://purl.obolibrary.org/obo/UBERON_0001649	0.932
http://purl.obolibrary.org/obo/BTO_0002625	http://purl.obolibrary.org/obo/CL_0008019	0.862
http://purl.obolibrary.org/obo/BTO_0002480	http://purl.obolibrary.org/obo/UBERON_0012643	0.906
http://purl.obolibrary.org/obo/BTO_0004533	http://purl.obolibrary.org/obo/UBERON_0004807	0.776
http://purl.obolibrary.org/obo/BTO_0001458	http://purl.obolibrary.org/obo/UBERON_0000382	0.94
http://purl.obolibrary.org/obo/BTO_0002667	http://purl.obolibrary.org/obo/CL_2000095	0.747
http://purl.obolibrary.org/obo/BTO_0005990	http://purl.obolibrary.org/obo/UBERON_0003074	0.933
http://purl.obolibrary.org/obo/BTO_0001629	http://purl.obolibrary.org/obo/UBERON_0002084	0.818
http://purl.obolibrary.org/obo/BTO_0001258	http://purl.obolibrary.org/obo/UBERON_0001902	0.912
http://purl.obolibrary.org/obo/BTO_0000023	http://purl.obolibrary.org/obo/UBERON_0001495	0.895
http://purl.obolibrary.org/obo/BTO_0000531	http://purl.obolibrary.org/obo/UBERON_0002000	0.915
http://purl.obolibrary.org/obo/BTO_0000530	http://purl.obolibrary.org/obo/UBERON_0000074	0.915
http://purl.obolibrary.org/obo/BTO_0001640	http://purl.obolibrary.org/obo/UBERON_0004347	0.898
http://purl.obolibrary.org/obo/BTO_0000333	http://purl.obolibrary.org/obo/UBERON_0001229	0.932
http://purl.obolibrary.org/obo/BTO_0003398	http://purl.obolibrary.org/obo/UBERON_0005394	0.762
