SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_928	http://purl.obolibrary.org/obo/mesh_C105142	0.512
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_652	http://purl.obolibrary.org/obo/mesh_C107650	0.611
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_47	http://purl.obolibrary.org/obo/mesh_C038338	0.594
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_602	http://purl.obolibrary.org/obo/mesh_C472001	0.617
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#non-coding_RNA_group	http://purl.obolibrary.org/obo/mesh_C077885	0.786
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_354	http://purl.obolibrary.org/obo/mesh_C017266	0.472
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_812	http://purl.obolibrary.org/obo/mesh_C025222	0.58
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_42	http://purl.obolibrary.org/obo/mesh_C562365	0.605
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_963	http://purl.obolibrary.org/obo/mesh_C415683	0.615
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_800	http://purl.obolibrary.org/obo/mesh_C490355	0.541
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_324	http://purl.obolibrary.org/obo/mesh_C077315	0.461
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_57	http://purl.obolibrary.org/obo/mesh_C095442	0.582
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_892	http://purl.obolibrary.org/obo/mesh_C037638	0.459
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_546	http://purl.obolibrary.org/obo/mesh_C092123	0.574
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_41	http://purl.obolibrary.org/obo/mesh_C519919	0.566
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_230	http://purl.obolibrary.org/obo/mesh_C070246	0.518
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_103	http://purl.obolibrary.org/obo/mesh_C407006	0.544
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_949	http://purl.obolibrary.org/obo/mesh_C414087	0.485
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_50	http://purl.obolibrary.org/obo/mesh_C401702	0.647
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_679	http://purl.obolibrary.org/obo/mesh_C000621712	0.544
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_115	http://purl.obolibrary.org/obo/mesh_C017635	0.582
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_604	http://purl.obolibrary.org/obo/mesh_C556738	0.582
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_901	http://purl.obolibrary.org/obo/mesh_C120833	0.475
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_257	http://purl.obolibrary.org/obo/mesh_C108520	0.548
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_569	http://purl.obolibrary.org/obo/mesh_C413879	0.58
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_66	http://purl.obolibrary.org/obo/mesh_C072267	0.439
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_520	http://purl.obolibrary.org/obo/mesh_C455240	0.442
