SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0003922	http://purl.obolibrary.org/obo/mesh_C000720893	0.211
http://purl.obolibrary.org/obo/BTO_0002550	http://purl.obolibrary.org/obo/mesh_C020954	0.164
http://purl.obolibrary.org/obo/BTO_0003084	http://purl.obolibrary.org/obo/mesh_C000647472	0.188
http://purl.obolibrary.org/obo/BTO_0005914	http://purl.obolibrary.org/obo/mesh_C087931	0.186
http://purl.obolibrary.org/obo/BTO_0004765	http://purl.obolibrary.org/obo/mesh_C058298	0.131
http://purl.obolibrary.org/obo/BTO_0000084	http://purl.obolibrary.org/obo/mesh_C000680481	0.118
http://purl.obolibrary.org/obo/BTO_0001699	http://purl.obolibrary.org/obo/mesh_D002060	0.158
http://purl.obolibrary.org/obo/BTO_0003558	http://purl.obolibrary.org/obo/mesh_D066066	0.121
http://purl.obolibrary.org/obo/BTO_0004679	http://purl.obolibrary.org/obo/mesh_D018324	0.126
http://purl.obolibrary.org/obo/BTO_0005022	http://purl.obolibrary.org/obo/mesh_C552406	0.184
http://purl.obolibrary.org/obo/BTO_0001148	http://purl.obolibrary.org/obo/mesh_C057854	0.15
http://purl.obolibrary.org/obo/BTO_0006281	http://purl.obolibrary.org/obo/mesh_C000592553	0.218
http://purl.obolibrary.org/obo/BTO_0001420	http://purl.obolibrary.org/obo/mesh_C000654096	0.136
http://purl.obolibrary.org/obo/BTO_0005586	http://purl.obolibrary.org/obo/mesh_C523699	0.164
http://purl.obolibrary.org/obo/BTO_0002569	http://purl.obolibrary.org/obo/mesh_C109793	0.17
http://purl.obolibrary.org/obo/BTO_0005859	http://purl.obolibrary.org/obo/mesh_D000077487	0.243
http://purl.obolibrary.org/obo/BTO_0001248	http://purl.obolibrary.org/obo/mesh_C541080	0.198
http://purl.obolibrary.org/obo/BTO_0000050	http://purl.obolibrary.org/obo/mesh_C000692989	0.109
http://purl.obolibrary.org/obo/BTO_0000265	http://purl.obolibrary.org/obo/mesh_D008028	0.15
http://purl.obolibrary.org/obo/BTO_0003562	http://purl.obolibrary.org/obo/mesh_C414549	0.185
http://purl.obolibrary.org/obo/BTO_0002573	http://purl.obolibrary.org/obo/mesh_D051337	0.133
http://purl.obolibrary.org/obo/BTO_0002082	http://purl.obolibrary.org/obo/mesh_C118430	0.162
http://purl.obolibrary.org/obo/BTO_0001288	http://purl.obolibrary.org/obo/mesh_C056465	0.142
http://purl.obolibrary.org/obo/BTO_0003409	http://purl.obolibrary.org/obo/mesh_C000690193	0.152
