SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/PR_P15918	http://purl.obolibrary.org/obo/mesh_C000595834	0.59
http://purl.obolibrary.org/obo/PR_000001945	http://purl.obolibrary.org/obo/mesh_D000072179	0.787
http://purl.obolibrary.org/obo/UBERON_0011143	http://purl.obolibrary.org/obo/mesh_D059411	0.748
http://purl.obolibrary.org/obo/UBERON_0001183	http://purl.obolibrary.org/obo/mesh_D017537	0.862
http://purl.obolibrary.org/obo/UBERON_0034929	http://purl.obolibrary.org/obo/mesh_D012983	0.731
http://purl.obolibrary.org/obo/GO_2000828	http://purl.obolibrary.org/obo/mesh_C085071	0.797
http://purl.obolibrary.org/obo/UBERON_6110636	http://purl.obolibrary.org/obo/mesh_C535354	0.799
http://purl.obolibrary.org/obo/UBERON_0005814	http://purl.obolibrary.org/obo/mesh_D001270	0.769
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/mesh_D013312	0.698
http://purl.obolibrary.org/obo/GO_0005764	http://purl.obolibrary.org/obo/mesh_D008247	0.572
http://purl.obolibrary.org/obo/GO_0070851	http://purl.obolibrary.org/obo/mesh_D015291	0.804
http://purl.obolibrary.org/obo/GO_1903439	http://purl.obolibrary.org/obo/mesh_C064184	0.786
http://purl.obolibrary.org/obo/UBERON_0001182	http://purl.obolibrary.org/obo/mesh_D013478	0.877
http://purl.obolibrary.org/obo/NCBITaxon_7227	http://purl.obolibrary.org/obo/mesh_D004331	0.872
http://purl.obolibrary.org/obo/GO_0001890	http://purl.obolibrary.org/obo/mesh_D010929	0.65
http://purl.obolibrary.org/obo/UBERON_0004123	http://purl.obolibrary.org/obo/mesh_D009203	0.616
http://purl.obolibrary.org/obo/UBERON_0002020	http://purl.obolibrary.org/obo/mesh_D066128	0.856
http://purl.obolibrary.org/obo/CHEBI_61469	http://purl.obolibrary.org/obo/mesh_C029449	0.607
http://purl.obolibrary.org/obo/GO_0015464	http://purl.obolibrary.org/obo/mesh_C026621	0.86
http://purl.obolibrary.org/obo/GO_0043176	http://purl.obolibrary.org/obo/mesh_C035817	0.695
http://purl.obolibrary.org/obo/CHEBI_3992	http://purl.obolibrary.org/obo/mesh_C027452	0.677
http://purl.obolibrary.org/obo/UBERON_0001132	http://purl.obolibrary.org/obo/mesh_D010280	0.922
http://purl.obolibrary.org/obo/UBERON_0001695	http://purl.obolibrary.org/obo/mesh_C000702322	0.676
http://purl.obolibrary.org/obo/CL_0000178	http://purl.obolibrary.org/obo/mesh_D007985	0.916
http://purl.obolibrary.org/obo/GO_1900620	http://purl.obolibrary.org/obo/mesh_C060342	0.783
http://purl.obolibrary.org/obo/UBERON_0005985	http://purl.obolibrary.org/obo/mesh_D003331	0.9
http://purl.obolibrary.org/obo/UBERON_0007412	http://purl.obolibrary.org/obo/mesh_D066267	0.899
http://purl.obolibrary.org/obo/PATO_0000963	http://purl.obolibrary.org/obo/mesh_C074673	0.648
http://purl.obolibrary.org/obo/UBERON_0003721	http://purl.obolibrary.org/obo/mesh_D008036	0.924
http://purl.obolibrary.org/obo/UBERON_2000851	http://purl.obolibrary.org/obo/mesh_C414185	0.802
http://purl.obolibrary.org/obo/GO_0016595	http://purl.obolibrary.org/obo/mesh_D005970	0.845
http://purl.obolibrary.org/obo/UBERON_0008603	http://purl.obolibrary.org/obo/mesh_C000659576	0.679
http://purl.obolibrary.org/obo/UBERON_0008604	http://purl.obolibrary.org/obo/mesh_C000690634	0.662
http://purl.obolibrary.org/obo/UBERON_0001875	http://purl.obolibrary.org/obo/mesh_D005917	0.937
http://purl.obolibrary.org/obo/UBERON_8410076	http://purl.obolibrary.org/obo/mesh_C000680820	0.749
http://purl.obolibrary.org/obo/NCBITaxon_9823	http://purl.obolibrary.org/obo/mesh_D034421	0.869
http://purl.obolibrary.org/obo/UBERON_0005107	http://purl.obolibrary.org/obo/mesh_C530950	0.763
http://purl.obolibrary.org/obo/UBERON_0004610	http://purl.obolibrary.org/obo/mesh_C494620	0.743
http://purl.obolibrary.org/obo/GO_0048308	http://purl.obolibrary.org/obo/mesh_D005111	0.79
http://purl.obolibrary.org/obo/CHEBI_75772	http://purl.obolibrary.org/obo/mesh_D029701	0.744
http://purl.obolibrary.org/obo/CHEBI_26714	http://purl.obolibrary.org/obo/mesh_D012975	0.819
http://purl.obolibrary.org/obo/NCBITaxon_9975	http://purl.obolibrary.org/obo/mesh_D007793	0.932
